sampleID,Run,Lib_plate,Lib_plate_pos,Lib_condition,qPCR_Ct,qPCR_Quantity,Type,DNA_Plate_No,Micronix,RackID,Index_plate,Lib_pool
MH-12-AC_HT20022011-2,NS2,MH-12-AC,E09,"1A5 & 2, 15 cycles",22.97689247,18023.14922,NA,P2,4064905852,STP_P2,Dual-032,Pool_07_AC
MH-09-AC_HT20022012-9,NS2,MH-09-AC,C02,"1A5 & 2, 15 cycles",27.07289124,1732.411179,NA,P3,4064905943,STP_P3,Dual-025,Pool_06_AC
MH-06-AC_HT20022013-1,NS2,MH-06-AC,H02,"1A5 & 2, 15 cycles",26.99326515,1477.937551,NA,P5,4064905571,STP_P5,Dual-023,Pool_05_AC
MH-12-AC_HT20052011-1,NS2,MH-12-AC,C03,"1A5 & 2, 15 cycles",25.14068985,4836.162346,NA,P2,4064906204,STP_P2,Dual-032,Pool_07_AC
MH-05-AC_HT20052013-12,NS2,MH-05-AC,B09,"1A5 & 2, 20 cycles",28.01394081,766.5407059,NA,P5,4064905694,STP_P5,Dual-022,Pool_04_AC
MH-06-AC_HT20052013-13,NS2,MH-06-AC,H06,"1A5 & 2, 15 cycles",25.48487091,3899.588644,NA,P5,4064905774,STP_P5,Dual-023,Pool_05_AC
MH-08-AC_HT20062012-26,NS2,MH-08-AC,B08,"1A5 & 2, 15 cycles",22.63509369,17717.362,NA,P4,4064905929,STP_P4,Dual-024,Pool_06_AC
MH-08-AC_HT20072012-5,NS2,MH-08-AC,B10,"1A5 & 2, 15 cycles",21.43372154,39105.48541,NA,P4,4064906259,STP_P4,Dual-024,Pool_06_AC
MH-13-AC_HT20072012-9,NS2,MH-13-AC,F04,"1A5 & 2, 20 cycles",29.38847923,206.7982556,NA,P4,4064905424,STP_P4,Dual-031,Pool_08_AC
MH-05-AC_HT20082013-2,NS2,MH-05-AC,F04,"1A5 & 2, 20 cycles",29.37763214,297.6065827,NA,P6,4064906056,STP_P6,Dual-022,Pool_04_AC
MH-06-AC_HT20082013-3,NS2,MH-06-AC,C06,"1A5 & 2, 15 cycles",25.38734627,3624.330797,NA,P6,4064905979,STP_P6,Dual-023,Pool_05_AC
NA,NA,NA,NA,NA,NA,NA,NA,P1,4064905685,STP_P1,NA,NA
MH-12-AC_HT20092010-2,NS2,MH-12-AC,A02,"1A5 & 2, 15 cycles",25.6909008,3526.983887,NA,P1,4064906185,STP_P1,Dual-032,Pool_07_AC
MH-08-AC_HT20092012-1,NS2,MH-08-AC,F06,"1A5 & 2, 15 cycles",23.1323185,12767.05917,NA,P4,4064905536,STP_P4,Dual-024,Pool_06_AC
MH-08-AC_HT20092012-2,NS2,MH-08-AC,D08,"1A5 & 2, 15 cycles",22.29636955,22148.462,NA,P4,4064905345,STP_P4,Dual-024,Pool_06_AC
MH-13-AC_HT20092012-3,NS2,MH-13-AC,G05,"1A5 & 2, 20 cycles",28.15916634,464.9243297,NA,P4,4064905483,STP_P4,Dual-031,Pool_08_AC
MH-07-AC_HT20092013-1,NS2,MH-07-AC,H07,"1A5 & 2, 15 cycles",21.37056732,44876.6833,NA,P6,4064906225,STP_P6,Dual-027,Pool_05_AC
MH-12-AC_HT20102010-2,NS2,MH-12-AC,C02,"1A5 & 2, 15 cycles",25.62599564,3673.549669,NA,P1,4064905811,STP_P1,Dual-032,Pool_07_AC
MH-12-AC_HT20102010-3,NS2,MH-12-AC,A04,"1A5 & 2, 15 cycles",24.976408,5521.490614,NA,P1,4064905421,STP_P1,Dual-032,Pool_07_AC
NA,NA,NA,NA,NA,NA,NA,NA,P1,4064905402,STP_P1,NA,NA
MH-11-AC_HT20102010-5,NS2,MH-11-AC,C04,"1A5 & 2, 20 cycles",28.18579102,737.4082632,NA,P1,4064906043,STP_P1,Dual-034,Pool_07_AC
MH-08-AC_HT20102012-1,NS2,MH-08-AC,B12,"1A5 & 2, 15 cycles",19.59436989,131422.335,NA,P4,4064905677,STP_P4,Dual-024,Pool_06_AC
MH-08-AC_HT20102012-2,NS2,MH-08-AC,D07,"1A5 & 2, 15 cycles",22.84482193,15430.27989,NA,P4,4064905439,STP_P4,Dual-024,Pool_06_AC
MH-08-AC_HT20102012-3,NS2,MH-08-AC,G06,"1A5 & 2, 15 cycles",23.12566185,12823.18879,NA,P4,4064905912,STP_P4,Dual-024,Pool_06_AC
MH-07-AC_HT20102013-1,NS2,MH-07-AC,D07,"1A5 & 2, 15 cycles",21.73476791,35722.13629,NA,P6,4064905541,STP_P6,Dual-027,Pool_05_AC
MH-06-AC_HT20102013-2,NS2,MH-06-AC,E04,"1A5 & 2, 15 cycles",26.19766998,2181.592197,NA,P6,4064905432,STP_P6,Dual-023,Pool_05_AC
MH-08-AC_HT20112012-8,NS2,MH-08-AC,C01,"1A5 & 2, 15 cycles",26.16975784,1724.887511,NA,P4,4064906262,STP_P4,Dual-024,Pool_06_AC
MH-06-AC_HT21032013-2,NS2,MH-06-AC,A03,"1A5 & 2, 15 cycles",26.94524384,1524.300558,NA,P5,4064905668,STP_P5,Dual-023,Pool_05_AC
MH-12-AC_HT21052010-2,NS2,MH-12-AC,A10,"1A5 & 2, 15 cycles",22.70315933,21286.64763,NA,P2,4064905659,STP_P2,Dual-032,Pool_07_AC
MH-09-AC_HT21052010-4,NS2,MH-09-AC,A05,"1A5 & 2, 15 cycles",25.06432343,6363.741565,NA,P3,4064905885,STP_P3,Dual-025,Pool_06_AC
MH-13-AC_HT21052010-6,NS2,MH-13-AC,E01,"1A5 & 2, 20 cycles",38.58691788,0.998758416,NA,P3,4064906032,STP_P3,Dual-031,Pool_08_AC
MH-09-AC_HT21052010-8,NS2,MH-09-AC,E04,"1A5 & 2, 15 cycles",25.2260952,5730.625024,NA,P3,4064906100,STP_P3,Dual-025,Pool_06_AC
MH-07-AC_HT21052013-7,NS2,MH-07-AC,D09,"1A5 & 2, 15 cycles",19.94435883,137636.7267,NA,P5,4064906069,STP_P5,Dual-027,Pool_05_AC
NA,NA,NA,NA,NA,NA,NA,NA,P1,4064906141,STP_P1,NA,NA
MH-11-AC_HT21062010-4,NS2,MH-11-AC,D03,"1A5 & 2, 20 cycles",29.04911995,429.049066,NA,P1,4064906115,STP_P1,Dual-034,Pool_07_AC
MH-08-AC_HT21082012-1,NS2,MH-08-AC,C08,"1A5 & 2, 15 cycles",22.52469254,19054.44977,NA,P4,4064906116,STP_P4,Dual-024,Pool_06_AC
MH-06-AC_HT21092013-1,NS2,MH-06-AC,B08,"1A5 & 2, 15 cycles",25.10099792,4336.41569,NA,P6,4064905593,STP_P6,Dual-023,Pool_05_AC
MH-08-AC_HT21112012-2,NS2,MH-08-AC,G04,"1A5 & 2, 15 cycles",24.2081852,6283.079075,NA,P4,4064905574,STP_P4,Dual-024,Pool_06_AC
MH-08-AC_HT21112012-3,NS2,MH-08-AC,E04,"1A5 & 2, 15 cycles",24.32880783,5802.962093,NA,P4,4064905920,STP_P4,Dual-024,Pool_06_AC
MH-07-AC_HT21112013-1,NS2,MH-07-AC,A09,"1A5 & 2, 15 cycles",20.26018333,89972.23609,NA,P6,4064906031,STP_P6,Dual-027,Pool_05_AC
MH-07-AC_HT21122013-1,NS2,MH-07-AC,H02,"1A5 & 2, 15 cycles",23.13986778,9542.204355,NA,P7,4064905952,STP_P7,Dual-027,Pool_05_AC
MH-13-AC_HT22022011-1,NS2,MH-13-AC,F02,"1A5 & 2, 20 cycles",32.91882706,42.7325527,NA,P2,4064905443,STP_P2,Dual-031,Pool_08_AC
MH-13-AC_HT22032011-2,NS2,MH-13-AC,A07,"1A5 & 2, 20 cycles",27.93732262,674.3811531,NA,P2,4064906113,STP_P2,Dual-031,Pool_08_AC
MH-12-AC_HT22042011-2,NS2,MH-12-AC,F02,"1A5 & 2, 15 cycles",25.4674511,3964.813096,NA,P2,4064906273,STP_P2,Dual-032,Pool_07_AC
MH-12-AC_HT22042011-3,NS2,MH-12-AC,B06,"1A5 & 2, 15 cycles",24.22455215,8441.083276,NA,P2,4064905400,STP_P2,Dual-032,Pool_07_AC
MH-06-AC_HT22042013-17,NS2,MH-06-AC,B02,"1A5 & 2, 15 cycles",27.18588257,1305.717816,NA,P5,4064905854,STP_P5,Dual-023,Pool_05_AC
MH-09-AC_HT22052012-10,NS2,MH-09-AC,D10,"1A5 & 2, 15 cycles",20.94937897,53850.66584,NA,P4,4064906083,STP_P3,Dual-025,Pool_06_AC
MH-09-AC_HT22052012-16,NS2,MH-09-AC,G10,"1A5 & 2, 15 cycles",21.05521011,85423.77652,NA,P3,4064906269,STP_P3,Dual-025,Pool_06_AC
MH-13-AC_HT22052012-22,NS2,MH-13-AC,A04,"1A5 & 2, 20 cycles",30.82649994,152.2876669,NA,P3,4064905531,STP_P3,Dual-031,Pool_08_AC
MH-07-AC_HT22052013-4,NS2,MH-07-AC,H06,"1A5 & 2, 15 cycles",22.16637039,32962.94739,NA,P5,4064906155,STP_P5,Dual-027,Pool_05_AC
MH-09-AC_HT22062011-1,NS2,MH-09-AC,B01,"1A5 & 2, 15 cycles",27.53586197,1283.528319,NA,P3,4064905607,STP_P3,Dual-025,Pool_06_AC
MH-12-AC_HT22072010-1,NS2,MH-12-AC,F06,"1A5 & 2, 15 cycles",23.9767704,10336.95518,NA,P1,4064905373,STP_P1,Dual-032,Pool_07_AC
MH-07-AC_HT22092013-2,NS2,MH-07-AC,B01,"1A5 & 2, 15 cycles",24.49790382,6327.131969,NA,P6,4064905967,STP_P6,Dual-027,Pool_05_AC
MH-12-AC_HT22102010-1,NS2,MH-12-AC,C05,"1A5 & 2, 15 cycles",24.54933357,7217.82539,NA,P1,4064905552,STP_P1,Dual-032,Pool_07_AC
MH-12-AC_HT22102010-2,NS2,MH-12-AC,C01,"1A5 & 2, 15 cycles",25.88595772,3120.7799,NA,P1,4064905738,STP_P1,Dual-032,Pool_07_AC
MH-12-AC_HT22102010-3,NS2,MH-12-AC,F11,"1A5 & 2, 15 cycles",22.09843063,33582.89822,NA,P1,4064905476,STP_P1,Dual-032,Pool_07_AC
MH-08-AC_HT22102012-2,NS2,MH-08-AC,A11,"1A5 & 2, 15 cycles",20.67906952,64301.75185,NA,P4,4064905665,STP_P4,Dual-024,Pool_06_AC
MH-08-AC_HT22102012-5,NS2,MH-08-AC,D03,"1A5 & 2, 15 cycles",24.75059509,4394.729438,NA,P4,4064905337,STP_P4,Dual-024,Pool_06_AC
MH-08-AC_HT22112012-3,NS2,MH-08-AC,H05,"1A5 & 2, 15 cycles",23.59998131,9380.877661,NA,P4,4064906213,STP_P4,Dual-024,Pool_06_AC
MH-08-AC_HT22112012-7,NS2,MH-08-AC,G03,"1A5 & 2, 15 cycles",24.5427742,5039.779148,NA,P4,4064905910,STP_P4,Dual-024,Pool_06_AC
MH-07-AC_HT22112013-1,NS2,MH-07-AC,H08,"1A5 & 2, 15 cycles",20.33231354,85997.33359,NA,P6,4064905913,STP_P6,Dual-027,Pool_05_AC
MH-08-AC_HT22122012-3,NS2,MH-08-AC,A03,"1A5 & 2, 15 cycles",25.51152611,3641.698369,NA,P5,4064906122,STP_P5,Dual-024,Pool_06_AC
MH-08-AC_HT22122012-4,NS2,MH-08-AC,E06,"1A5 & 2, 15 cycles",23.64871788,12703.96708,NA,P5,4064905996,STP_P5,Dual-024,Pool_06_AC
MH-12-AC_HT23022011-1,NS2,MH-12-AC,E08,"1A5 & 2, 15 cycles",23.42118263,13756.8864,NA,P2,4064905617,STP_P2,Dual-032,Pool_07_AC
MH-13-AC_HT23032012-4,NS2,MH-13-AC,A06,"1A5 & 2, 20 cycles",28.81572723,560.2044878,NA,P3,4064906150,STP_P3,Dual-031,Pool_08_AC
MH-06-AC_HT23032013-3,NS2,MH-06-AC,H09,"1A5 & 2, 15 cycles",24.77118492,6171.398107,NA,P5,4064905637,STP_P5,Dual-023,Pool_05_AC
NA,NA,NA,NA,NA,NA,NA,NA,P5,4064905939,STP_P5,NA,NA
MH-13-AC_HT23052011-2,NS2,MH-13-AC,H01,"1A5 & 2, 20 cycles",35.37208176,9.616136484,NA,P2,4064905638,STP_P2,Dual-031,Pool_08_AC
MH-09-AC_HT23052012-14,NS2,MH-09-AC,G08,"1A5 & 2, 15 cycles",22.99685669,24285.32206,NA,P3,4064905977,STP_P3,Dual-025,Pool_06_AC
MH-09-AC_HT23052012-5,NS2,MH-09-AC,F06,"1A5 & 2, 15 cycles",24.32015991,10305.3984,NA,P3,4064905807,STP_P3,Dual-025,Pool_06_AC
MH-05-AC_HT23052013-4,NS2,MH-05-AC,H07,"1A5 & 2, 20 cycles",28.27890396,646.4263249,NA,P5,4064905804,STP_P5,Dual-022,Pool_04_AC
MH-12-AC_HT23062010-1,NS2,MH-12-AC,G03,"1A5 & 2, 15 cycles",25.05021095,5271.689594,NA,P1,4064905532,STP_P1,Dual-032,Pool_07_AC
MH-05-AC_HT23062013-1,NS2,MH-05-AC,B06,"1A5 & 2, 20 cycles",28.85242653,447.0007475,NA,P5,4064906154,STP_P5,Dual-022,Pool_04_AC
MH-12-AC_HT23072010-1,NS2,MH-12-AC,C09,"1A5 & 2, 15 cycles",23.24825859,16325.43514,NA,P1,4064905936,STP_P1,Dual-032,Pool_07_AC
MH-12-AC_HT23072010-2,NS2,MH-12-AC,C12,"1A5 & 2, 15 cycles",20.81675529,75039.75806,NA,P1,4064905442,STP_P1,Dual-032,Pool_07_AC
MH-07-AC_HT23082013-1,NS2,MH-07-AC,G04,"1A5 & 2, 15 cycles",23.22056389,14083.68144,NA,P6,4064906249,STP_P6,Dual-027,Pool_05_AC
MH-06-AC_HT23082013-2,NS2,MH-06-AC,B03,"1A5 & 2, 15 cycles",26.73134422,1561.650147,NA,P6,4064905621,STP_P6,Dual-023,Pool_05_AC
MH-06-AC_HT23082013-5,NS2,MH-06-AC,H05,"1A5 & 2, 15 cycles",25.37876129,3548.208584,NA,P6,4064905578,STP_P6,Dual-023,Pool_05_AC
MH-07-AC_HT23092013-1,NS2,MH-07-AC,G07,"1A5 & 2, 15 cycles",21.48490524,41774.79406,NA,P6,4064905711,STP_P6,Dual-027,Pool_05_AC
MH-08-AC_HT23102012-3,NS2,MH-08-AC,D11,"1A5 & 2, 15 cycles",20.23989105,85885.10367,NA,P4,4064905550,STP_P4,Dual-024,Pool_06_AC
MH-09-AC_HT23112012-2,NS2,MH-09-AC,E01,"1A5 & 2, 15 cycles",26.41358376,1468.847137,NA,P4,4064905989,STP_P4,Dual-025,Pool_06_AC
MH-08-AC_HT23112012-3,NS2,MH-08-AC,D12,"1A5 & 2, 15 cycles",19.53998756,157378.3176,NA,P4,4064906237,STP_P4,Dual-024,Pool_06_AC
MH-12-AC_HT23122010-1,NS2,MH-12-AC,D05,"1A5 & 2, 15 cycles",24.4618187,7307.187402,NA,P2,4064905414,STP_P2,Dual-032,Pool_07_AC
MH-06-AC_HT24042013-5,NS2,MH-06-AC,C01,"1A5 & 2, 15 cycles",27.54460144,1036.675726,NA,P5,4064905696,STP_P5,Dual-023,Pool_05_AC
MH-12-AC_HT24052011-5,NS2,MH-12-AC,B03,"1A5 & 2, 15 cycles",25.20101547,4662.00219,NA,P2,4064905824,STP_P2,Dual-032,Pool_07_AC
MH-09-AC_HT24052012-7,NS2,MH-09-AC,C10,"1A5 & 2, 15 cycles",21.78293228,53315.30368,NA,P3,4064906157,STP_P3,Dual-025,Pool_06_AC
MH-07-AC_HT24052013-1,NS2,MH-07-AC,H05,"1A5 & 2, 15 cycles",22.72241211,23051.46037,NA,P5,4064905588,STP_P5,Dual-027,Pool_05_AC
MH-06-AC_HT24052013-2,NS2,MH-06-AC,G03,"1A5 & 2, 15 cycles",26.59657669,1791.898711,NA,P5,4064905880,STP_P5,Dual-023,Pool_05_AC
MH-07-AC_HT24062013-12,NS2,MH-07-AC,E08,"1A5 & 2, 15 cycles",21.35477638,55105.27735,NA,P5,4064905512,STP_P5,Dual-027,Pool_05_AC
NA,NA,NA,NA,NA,NA,NA,NA,P1,4064905703,STP_P1,NA,NA
MH-08-AC_HT24082012-2,NS2,MH-08-AC,A07,"1A5 & 2, 15 cycles",22.96966934,14211.56349,NA,P4,4064905706,STP_P4,Dual-024,Pool_06_AC
NA,NA,NA,NA,NA,NA,NA,NA,P6,4064905548,STP_P6,NA,NA
MH-12-AC_HT24112010-1,NS2,MH-12-AC,A05,"1A5 & 2, 15 cycles",24.49802971,7148.07461,NA,P2,4064906272,STP_P2,Dual-032,Pool_07_AC
MH-07-AC_HT24112013-1,NS2,MH-07-AC,E02,"1A5 & 2, 15 cycles",23.96579933,8830.182042,NA,P6,4064905449,STP_P6,Dual-027,Pool_05_AC
MH-12-AC_HT24122010-2,NS2,MH-12-AC,F09,"1A5 & 2, 15 cycles",22.95981979,18211.19959,NA,P2,4064906136,STP_P2,Dual-032,Pool_07_AC
MH-12-AC_HT25012011-1,NS2,MH-12-AC,G11,"1A5 & 2, 15 cycles",21.83355331,36117.55513,NA,P2,4064905503,STP_P2,Dual-032,Pool_07_AC
MH-09-AC_HT25042012-4,NS2,MH-09-AC,F10,"1A5 & 2, 15 cycles",21.33755493,71145.58262,NA,P3,4064906230,STP_P3,Dual-025,Pool_06_AC
MH-09-AC_HT25042012-6,NS2,MH-09-AC,D11,"1A5 & 2, 15 cycles",20.45120621,126328.2653,NA,P3,4064905448,STP_P3,Dual-025,Pool_06_AC
NA,NA,NA,NA,NA,NA,NA,NA,P5,4064906281,STP_P5,NA,NA
MH-06-AC_HT25042013-6,NS2,MH-06-AC,F04,"1A5 & 2, 15 cycles",26.2944088,2183.149661,NA,P5,4064905715,STP_P5,Dual-023,Pool_05_AC
MH-12-AC_HT25052011-5,NS2,MH-12-AC,D02,"1A5 & 2, 15 cycles",24.9574337,3869.790794,NA,P2,4064905860,STP_P2,Dual-032,Pool_07_AC
MH-12-AC_HT25052011-6,NS2,MH-12-AC,B02,"1A5 & 2, 15 cycles",25.10361481,3551.932932,NA,P2,4064905351,STP_P2,Dual-032,Pool_07_AC
MH-05-AC_HT25062013-2,NS2,MH-05-AC,F05,"1A5 & 2, 20 cycles",28.99573708,373.520291,NA,P5,4064906214,STP_P5,Dual-022,Pool_04_AC
MH-13-AC_HT25072011-1,NS2,MH-13-AC,A03,"1A5 & 2, 20 cycles",31.86951256,77.48873586,NA,P3,4064905902,STP_P3,Dual-031,Pool_08_AC
MH-06-AC_HT25072013-1,NS2,MH-06-AC,B01,"1A5 & 2, 15 cycles",27.39030838,1033.493905,NA,P6,4064905886,STP_P6,Dual-023,Pool_05_AC
NA,NA,NA,NA,NA,NA,NA,NA,P6,4064906171,STP_P6,NA,NA
MH-08-AC_HT25112012-1,NS2,MH-08-AC,B04,"1A5 & 2, 15 cycles",25.0710144,5103.028747,NA,P4,4064905426,STP_P4,Dual-024,Pool_06_AC
MH-08-AC_HT25112012-6,NS2,MH-08-AC,F09,"1A5 & 2, 15 cycles",21.82167625,30283.29539,NA,P4,4064905908,STP_P4,Dual-024,Pool_06_AC
MH-12-AC_HT26022011-1,NS2,MH-12-AC,F05,"1A5 & 2, 15 cycles",24.36161423,7766.194586,NA,P2,4064905369,STP_P2,Dual-032,Pool_07_AC
NA,NA,NA,NA,NA,NA,NA,NA,P1,4064906124,STP_P1,NA,NA
MH-12-AC_HT26032010-7,NS2,MH-12-AC,C04,"1A5 & 2, 15 cycles",24.91372871,5742.914788,NA,P1,4064905648,STP_P1,Dual-032,Pool_07_AC
MH-12-AC_HT26032011-1,NS2,MH-12-AC,E01,"1A5 & 2, 15 cycles",25.75776482,3323.289567,NA,P2,4064905709,STP_P2,Dual-032,Pool_07_AC
MH-12-AC_HT26032011-5,NS2,MH-12-AC,G04,"1A5 & 2, 15 cycles",24.63451195,6578.884463,NA,P2,4064905700,STP_P2,Dual-032,Pool_07_AC
MH-11-AC_HT26052010-1,NS2,MH-11-AC,F01,"1A5 & 2, 20 cycles",38.1208992,1.448893822,NA,P1,4064905586,STP_P1,Dual-034,Pool_07_AC
MH-09-AC_HT26052012-1,NS2,MH-09-AC,E09,"1A5 & 2, 15 cycles",22.21444893,40313.93626,NA,P3,4064905781,STP_P3,Dual-025,Pool_06_AC
MH-06-AC_HT26052013-2,NS2,MH-06-AC,G05,"1A5 & 2, 15 cycles",25.84094429,2936.290044,NA,P5,4064905374,STP_P5,Dual-023,Pool_05_AC
MH-07-AC_HT26052013-7,NS2,MH-07-AC,E03,"1A5 & 2, 15 cycles",23.79105949,11592.49483,NA,P5,4064905792,STP_P5,Dual-027,Pool_05_AC
MH-08-AC_HT26062012-4,NS2,MH-08-AC,E08,"1A5 & 2, 15 cycles",22.22847176,23162.01068,NA,P4,4064905872,STP_P4,Dual-024,Pool_06_AC
MH-09-AC_HT26072011-2,NS2,MH-09-AC,D07,"1A5 & 2, 15 cycles",23.97146988,12916.95721,NA,P3,4064905998,STP_P3,Dual-025,Pool_06_AC
MH-07-AC_HT26072013-3,NS2,MH-07-AC,G06,"1A5 & 2, 15 cycles",21.90534973,32101.80421,NA,P6,4064906050,STP_P6,Dual-027,Pool_05_AC
NA,NA,NA,NA,NA,NA,NA,NA,P4,4064905488,STP_P4,NA,NA
MH-06-AC_HT26082013-1,NS2,MH-06-AC,C08,"1A5 & 2, 15 cycles",25.02560043,4423.764187,NA,P6,4064906202,STP_P6,Dual-023,Pool_05_AC
MH-08-AC_HT26092012-2,NS2,MH-08-AC,C02,"1A5 & 2, 15 cycles",25.42411613,2819.46758,NA,P4,4064906053,STP_P4,Dual-024,Pool_06_AC
MH-08-AC_HT26102012-1,NS2,MH-08-AC,F04,"1A5 & 2, 15 cycles",24.24507332,6132.180972,NA,P4,4064905445,STP_P4,Dual-024,Pool_06_AC
MH-08-AC_HT26102012-4,NS2,MH-08-AC,H04,"1A5 & 2, 15 cycles",24.13037682,6613.656989,NA,P4,4064905348,STP_P4,Dual-024,Pool_06_AC
MH-07-AC_HT26102013-1,NS2,MH-07-AC,G08,"1A5 & 2, 15 cycles",20.65635109,70198.57465,NA,P6,4064905546,STP_P6,Dual-027,Pool_05_AC
MH-08-AC_HT26112012-4,NS2,MH-08-AC,F02,"1A5 & 2, 15 cycles",25.25352287,3154.944592,NA,P4,4064905620,STP_P4,Dual-024,Pool_06_AC
MH-08-AC_HT26112012-7,NS2,MH-08-AC,B02,"1A5 & 2, 15 cycles",25.58270073,2539.682424,NA,P4,4064905397,STP_P4,Dual-024,Pool_06_AC
MH-06-AC_HT26112013-4,NS2,MH-06-AC,D01,"1A5 & 2, 15 cycles",27.38375092,1037.748045,NA,P6,4064905517,STP_P6,Dual-023,Pool_05_AC
MH-13-AC_HT26122010-2,NS2,MH-13-AC,D06,"1A5 & 2, 20 cycles",28.21315575,573.6788464,NA,P2,4064905341,STP_P2,Dual-031,Pool_08_AC
MH-09-AC_HT26122011-2,NS2,MH-09-AC,C09,"1A5 & 2, 15 cycles",22.57183266,31982.618,NA,P3,4064905561,STP_P3,Dual-025,Pool_06_AC
MH-09-AC_HT26122011-4,NS2,MH-09-AC,E10,"1A5 & 2, 15 cycles",21.72634888,55305.74512,NA,P3,4064905673,STP_P3,Dual-025,Pool_06_AC
NA,NA,NA,NA,NA,NA,NA,NA,P3,4064906130,STP_P3,NA,NA
MH-06-AC_HT26122013-1,NS2,MH-06-AC,C07,"1A5 & 2, 15 cycles",24.49306297,3996.8147,NA,P7,4064905487,STP_P7,Dual-023,Pool_05_AC
MH-09-AC_HT27032012-5,NS2,MH-09-AC,F01,"1A5 & 2, 15 cycles",27.32559395,1470.819007,NA,P3,4064906162,STP_P3,Dual-025,Pool_06_AC
MH-12-AC_HT27042011-3,NS2,MH-12-AC,H05,"1A5 & 2, 15 cycles",24.31510353,7988.936481,NA,P2,4064905836,STP_P2,Dual-032,Pool_07_AC
MH-12-AC_HT27042011-5,NS2,MH-12-AC,G08,"1A5 & 2, 15 cycles",23.25942039,15178.6067,NA,P2,4064905682,STP_P2,Dual-032,Pool_07_AC
MH-05-AC_HT27042013-2,NS2,MH-05-AC,C03,"1A5 & 2, 20 cycles",30.80043411,127.6855209,NA,P5,4064905745,STP_P5,Dual-022,Pool_04_AC
MH-08-AC_HT27062012-5,NS2,MH-08-AC,H06,"1A5 & 2, 15 cycles",23.03127861,13646.11365,NA,P4,4064905656,STP_P4,Dual-024,Pool_06_AC
MH-09-AC_HT27072011-1,NS2,MH-09-AC,H05,"1A5 & 2, 15 cycles",24.72340012,7936.389814,NA,P3,4064905534,STP_P3,Dual-025,Pool_06_AC
MH-08-AC_HT27082012-2,NS2,MH-08-AC,F08,"1A5 & 2, 15 cycles",22.1317997,24685.63348,NA,P4,4064905769,STP_P4,Dual-024,Pool_06_AC
MH-12-AC_HT27112010-3,NS2,MH-12-AC,G05,"1A5 & 2, 15 cycles",24.3171196,7979.150286,NA,P2,4064906261,STP_P2,Dual-032,Pool_07_AC
MH-05-AC_HT27112013-6,NS2,MH-05-AC,B01,"1A5 & 2, 20 cycles",41.06070328,0.198069566,NA,P6,4064905949,STP_P6,Dual-022,Pool_04_AC
MH-12-AC_HT27122010-3,NS2,MH-12-AC,H09,"1A5 & 2, 15 cycles",22.12443542,20373.52365,NA,P2,4064905962,STP_P2,Dual-032,Pool_07_AC
MH-13-AC_HT28022011-1,NS2,MH-13-AC,F01,"1A5 & 2, 20 cycles",36.95749664,3.667643581,NA,P2,4064905985,STP_P2,Dual-031,Pool_08_AC
MH-13-AC_HT28022011-5,NS2,MH-13-AC,A02,"1A5 & 2, 20 cycles",35.06819916,10.30716781,NA,P2,4064905666,STP_P2,Dual-031,Pool_08_AC
MH-12-AC_HT28032010-1,NS2,MH-12-AC,F07,"1A5 & 2, 15 cycles",23.70103455,12288.89228,NA,P1,4064906111,STP_P1,Dual-032,Pool_07_AC
MH-11-AC_HT28032010-4,NS2,MH-11-AC,F03,"1A5 & 2, 20 cycles",28.80131531,501.2075731,NA,P1,4064905667,STP_P1,Dual-034,Pool_07_AC
MH-13-AC_HT28032011-1,NS2,MH-13-AC,H06,"1A5 & 2, 20 cycles",28.3920517,669.9002909,NA,P2,4064905431,STP_P2,Dual-031,Pool_08_AC
MH-13-AC_HT28042011-1,NS2,MH-13-AC,H02,"1A5 & 2, 20 cycles",32.1076355,69.97552029,NA,P2,4064905720,STP_P2,Dual-031,Pool_08_AC
MH-11-AC_HT28052010-2,NS2,MH-11-AC,F06,"1A5 & 2, 20 cycles",26.35596657,2323.893748,NA,P1,4064905650,STP_P1,Dual-034,Pool_07_AC
MH-12-AC_HT28062010-2,NS2,MH-12-AC,D06,"1A5 & 2, 15 cycles",24.06252098,9795.602915,NA,P1,4064906051,STP_P1,Dual-032,Pool_07_AC
MH-12-AC_HT28072010-1,NS2,MH-12-AC,C08,"1A5 & 2, 15 cycles",23.0422802,13155.52261,NA,P1,4064905923,STP_P1,Dual-032,Pool_07_AC
MH-11-AC_HT28072010-2,NS2,MH-11-AC,A04,"1A5 & 2, 20 cycles",27.90489578,624.2162123,NA,P1,4064906263,STP_P1,Dual-034,Pool_07_AC
MH-13-AC_HT28072011-2,NS2,MH-13-AC,D02,"1A5 & 2, 20 cycles",33.37124252,29.29297514,NA,P3,4064905459,STP_P3,Dual-031,Pool_08_AC
MH-13-AC_HT28072012-3,NS2,MH-13-AC,D08,"1A5 & 2, 20 cycles",27.17152405,891.3542886,NA,P4,4064905740,STP_P4,Dual-031,Pool_08_AC
NA,NA,NA,NA,NA,NA,NA,NA,P1,4064906233,STP_P1,NA,NA
MH-11-AC_HT28092010-3,NS2,MH-11-AC,E04,"1A5 & 2, 20 cycles",27.76730537,958.7781889,NA,P1,4064905547,STP_P1,Dual-034,Pool_07_AC
MH-08-AC_HT28092012-3,NS2,MH-08-AC,D06,"1A5 & 2, 15 cycles",23.26245689,11717.76061,NA,P4,4064905713,STP_P4,Dual-024,Pool_06_AC
